fid,dist,dtm,cond_1,cond_2,cond_3,cond_4,cond_5,cond_6,cond_7,cond_8,cond_9,cond_10,cond_11,cond_12,cond_13,cond_14,cond_15,cond_16,cond_17,cond_18,cond_19,cond_20,cond_21,cond_22,cond_23,cond_24
4152.0,117.39284429263085,100.6,0.011472921648690083,0.010977314758087662,0.010071090879824633,0.008968902275276457,0.007922048678176996,0.007139876909840814,0.006787114778571237,0.007063246312769312,0.008389821906166698,0.011894437647681244,0.020892767141339915,0.04510648753192414,0.10156024655432055,0.15559779349335578,0.1481590734552846,0.12309555651438053,0.10301730881846055,0.0889081102494068,0.07953179727000245,0.0736695993842888,0.06996999488728078,0.06725476816286464,0.06507849524786298,0.06387800877317128
4152.1,120.40523536951362,100.6,0.011429888402316261,0.010913466284488372,0.009975676741319507,0.008845307448690658,0.007782282413658223,0.006996464997002743,0.006649252866014963,0.006938915598483451,0.008295516167416032,0.011885105573056057,0.02115430528528333,0.046110684506358364,0.10321068139613199,0.1554415711339777,0.14690501683470125,0.12173482529119184,0.10182672820329658,0.08794160586974212,0.07873890388269092,0.07298532246588173,0.06935626629406551,0.06669798895177752,0.06456856072632938,0.0633929442556846
4152.2,123.42761853514894,100.7,0.011238672561494327,0.010725454003514994,0.00979479391365649,0.008675196304987916,0.0076247328688714726,0.006850540139898919,0.006511590806359186,0.006805089994183455,0.008163901789501679,0.011772503192884693,0.021161683300221498,0.046598578354113435,0.10435752412250339,0.15521583908697564,0.14526377846811722,0.11965424980685853,0.09976853679120423,0.0860901648442314,0.07710847078722691,0.07152834662024023,0.06803824517295126,0.06550470276928307,0.06347815294525821,0.06235599261734147
4152.3,126.4400096120317,100.7,0.0113885242075898,0.010838968448484162,0.009848665248138485,0.008667200494828718,0.007567523303111185,0.006759977314451666,0.006399125683797673,0.0066763788272678195,0.00802362395566159,0.011646619081967815,0.02119912949547306,0.047412262137256495,0.10663083135861419,0.15558792789555928,0.1431057327082229,0.11673706152327308,0.09683824952483916,0.0834078922053462,0.0747111834132024,0.06936966372903985,0.06608083309863952,0.06373142019879809,0.06185691031548665,0.06081358528128065
4152.4,129.462392777704,100.8,0.011386728330414472,0.010828103118860425,0.009821790109984789,0.008622086859146262,0.007505471780091311,0.00668258453239549,0.006305476415524122,0.006561076902909244,0.007875557018577745,0.011453989211543851,0.021007363386969517,0.047645616095952095,0.10830507435767485,0.15633785305925496,0.1413202401093647,0.11402076048473149,0.09396555812092125,0.08067413107872216,0.07220266290799518,0.06707958822821256,0.06399288065966961,0.061836959731670756,0.06012420540144282,0.05916460162112013
4152.5,132.47519877876465,100.8,0.011651440272908941,0.01105365580909444,0.009981312984930182,0.008710264580305714,0.007533188320763049,0.006665295477084533,0.006254824586144544,0.006481720343293129,0.007765839646131317,0.011317160497910369,0.020933479667549458,0.04824323018661601,0.11091260099443993,0.157288600576166,0.1394327122484721,0.11137325547711484,0.09127111565683732,0.07813723860758083,0.06987294438707564,0.0649463698008557,0.06204300547653224,0.06006377572718404,0.058499823742692615,0.057617630876654176
4152.6,135.4875898556474,100.8,0.011924239781345164,0.011291632514649657,0.01016016129280093,0.008824634927006603,0.0075922868531444,0.006682871625281709,0.006241852661103031,0.0064435139155913845,0.007702238492796927,0.011230627151817696,0.020895773099470636,0.048797496849967995,0.11346407288728244,0.15832442779256506,0.13795737237977904,0.10940617064409733,0.08938040740080568,0.07642131799004834,0.06832848530321456,0.06354449529788948,0.060763620664924835,0.058898120517975106,0.057429789435886565,0.05659777461358337
4152.7,138.50997302120336,100.8,0.012125523814242057,0.011472828568011411,0.010306219875525702,0.008930915106051618,0.007663002090984793,0.0067258612578937355,0.006264316873938052,0.006450144594380786,0.007695480066048185,0.011217020958933888,0.020936361282598983,0.049330323009057424,0.11570243015438052,0.15916431141240145,0.13690732950850054,0.10826285177839154,0.08849263824701672,0.0757495112474583,0.0677964554642509,0.0630937964355564,0.06036138983429681,0.058530801318789495,0.05709033927095188,0.05627347446848756
4152.8,141.52236409808611,100.9,0.011914169981315092,0.011304828704232172,0.010205861416608468,0.008895593305560667,0.007673698073485445,0.006761721760589291,0.00631000945064892,0.006495695676745961,0.007731682684425224,0.011226055379118772,0.02088021331886372,0.049271813190861824,0.11657195398813468,0.1598399253849691,0.1367975363493407,0.10837834722358941,0.0889131255733313,0.07633007399558135,0.06842681283510547,0.06371470134760332,0.06094286571715999,0.05906031957932599,0.057573577031595616,0.05673314821612522
4152.9,144.5447472637584,100.9,0.011873530560324252,0.011283344976533768,0.010214223325243067,0.008932465325491714,0.007730670786431844,0.00683044357222816,0.006386238243938409,0.006580524636529176,0.007832928480769965,0.011364636621292005,0.021119004098012817,0.04986008456866439,0.11808019898656659,0.16037686440164306,0.1367234114301748,0.10876088185847341,0.08970908093848022,0.07731726791516143,0.06945445234760679,0.06470817056869847,0.061866668381148765,0.05990064504185095,0.05834103639001967,0.05746348583215413
