fid,dist,dtm,cond_1
4186.1,1092.8668630500727,94.9,0.017316910774543066
4186.2,1095.659030666752,94.9,0.016923199065600306
4186.3,1098.4408286464911,95.0,0.016436291722190983
4186.4,1101.2226266262637,95.1,0.015964922970761287
4186.5,1104.0044246060029,95.2,0.015539127510953616
4186.6,1106.7862225856593,95.3,0.015123072662194257
4186.7,1109.5683979935054,95.4,0.01472646874605697
4186.8,1112.350195973278,95.6,0.014238189217945221
4186.9,1115.1419875127976,95.7,0.013878001990832934
4187.0,1117.923785492454,95.9,0.01345898430241623
4187.1,1120.6950848267106,96.0,0.013117523391588897
4187.2,1123.475462498856,96.2,0.012704201241681905
4187.3,1126.2467618331125,96.3,0.012429953175093083
4187.4,1129.018061167369,96.5,0.012088203184497846
4187.5,1131.7984388395946,96.7,0.01177625490512716
4187.6,1134.5697381738512,96.9,0.011480768882655324
4187.7,1137.3501158460767,97.1,0.011206417022095882
4187.8,1140.1214151802174,97.3,0.010965329271416973
4187.9,1142.9026738880875,97.5,0.010727421344006338
4188.0,1145.6730890194638,97.6,0.01058122085753006
4188.1,1148.5128425298362,97.7,0.010392983713185212
4188.2,1151.3412696545658,97.8,0.010217968929734752
4188.3,1154.1810231650727,97.8,0.01010837207558442
4188.4,1157.010881818739,97.9,0.00994570277762383
4188.5,1159.8492087907186,98.0,0.009787747523498775
4188.6,1162.6790674445003,98.1,0.009650143406445202
4188.7,1165.517394416496,98.2,0.00952646391616013
4188.8,1168.3571479270029,98.3,0.009423495098312326
4188.9,1171.1870065805344,98.4,0.009324252012038481
4189.0,1174.0253335526454,98.5,0.009227782767140513
4189.1,1176.9850125892222,98.5,0.009195990771247818
4189.2,1179.94288344517,98.6,0.009106889275375321
4189.3,1182.9025624818614,98.6,0.009078710639150271
4189.4,1185.8604333376425,98.7,0.008985229026929813
4189.5,1188.8201123742192,98.7,0.008946882249892407
4189.6,1191.7779832301671,98.8,0.008839292442212411
4189.7,1194.7376622668585,98.8,0.008786812670643858
4189.8,1197.6955331228064,98.8,0.008745704764818568
4189.9,1200.6552121593832,98.9,0.008654063875525222
4190.0,1203.6130830151642,98.9,0.008631931681713242
4190.1,1206.6765777516368,98.9,0.00861390876908752
4190.2,1209.7382276337494,99.0,0.00853387063271849
4190.3,1212.811548313306,99.0,0.008512321243911485
4190.4,1215.8731981954186,99.0,0.008505638783103033
4190.5,1218.9348480772464,99.1,0.008427507424122477
4190.6,1222.008168756976,99.1,0.008417492725140514
4190.7,1225.0698186389182,99.2,0.008351074302784586
4190.8,1228.1333133753908,99.2,0.008341939360418027
4190.9,1231.2047951024492,99.3,0.00829336399221968
4191.0,1234.2664449845618,99.3,0.008287171588794969
4191.1,1237.4163814918445,99.4,0.008216748348815358
4191.2,1240.5663179991273,99.4,0.008202109897239645
4191.3,1243.7146826540127,99.4,0.008179861909165632
4191.4,1246.8646191612954,99.5,0.008106637098950263
4191.5,1250.0145556686932,99.5,0.008089529846095378
4191.6,1253.1629203234338,99.6,0.008033850707484025
4191.7,1256.3128568307166,99.6,0.008034348110562762
4191.8,1259.4627933379993,99.7,0.007992521548229738
4191.9,1262.6111579928847,99.7,0.008008980883508468
4192.0,1265.7610945001675,99.8,0.007965856970093168
4192.1,1268.9537892867359,99.9,0.007958727745500969
4192.2,1272.1464840731887,100.0,0.007930053452223258
4192.3,1275.3292501657756,100.1,0.007913895620028227
4192.4,1278.5219449524548,100.3,0.00783037402498714
4192.5,1281.7146397389076,100.4,0.007802177252320841
4192.6,1284.8974058314946,100.6,0.007718659324332702
4192.7,1288.0889258455863,100.7,0.007700632073723476
4192.8,1291.2716919380578,100.9,0.007636130312746995
4192.9,1294.4643867246261,101.1,0.007574249471636777
4193.0,1297.6570815111945,101.3,0.0075183974984745616
4193.1,1300.8186317638247,101.5,0.007447764753389667
4193.2,1303.9801820164182,101.7,0.00737536421108447
4193.3,1307.1417322690484,101.9,0.007314467100464031
4193.4,1310.3032825217579,102.1,0.007266074355490654
4193.5,1313.47479635587,102.3,0.0072265780705640685
4193.6,1316.6363466084636,102.5,0.007202459252448153
4193.7,1319.7978968610937,102.8,0.007137005799493677
4193.8,1322.9594471138032,103.0,0.007114850433692101
4193.9,1326.1209973664334,103.2,0.007083643578138739
4194.0,1329.2825476191429,103.4,0.007029671787809677
4194.1,1332.3777858974813,103.6,0.006983567967430578
4194.2,1335.463041154285,103.8,0.0069314849833264705
4194.3,1338.5582794327938,104.0,0.006882761644017954
4194.4,1341.6441342575617,104.2,0.006835406204425876
4194.5,1344.7393725359543,104.4,0.0067882030390652975
4194.6,1347.8246277928743,104.6,0.006743770736359323
4194.7,1350.9198660712127,104.7,0.006739970913563019
4194.8,1354.0051213280708,104.8,0.00673897382783823
4194.9,1357.1003596065254,104.9,0.0067269075504912245
4195.0,1360.1862144312934,105.0,0.006704142867675559
4195.1,1363.1999496552585,105.2,0.006678621416205197
4195.2,1366.2036973144523,105.4,0.006641591252726425
4195.3,1369.2169513694503,105.5,0.006643467892878869
4195.4,1372.220699028644,105.6,0.0066486272466340915
4195.5,1375.2244466877912,105.8,0.006594841302362729
